,DATE,STAR,LIKE,REVIEW
28,2020-10-22,별표 5개 만점에 1개를 받았습니다.,2,진짜 답답 뭐만하면 못찾는다하고 계좌도 확인안된다하고 사진찍어서올리면 확장자확인하라고하고 그냥 카메라로 찍었는데요.... 그리고 작성하다보면 중간에 꺼지고 로그인다시하라그러고. 일반서류도 너무복잡해서 한번 신청안한적 있는데 모바일도 난감하네요 관리좀... 재설치하면서 다시추가합니다 로그인풀리면 오늘더이상보지않기로했던 광고도 리셋되나바용ㅎㅎㅎ^^^^ㅠㅠㅠ
29,2020-11-10,별표 5개 만점에 1개를 받았습니다.,2,"업데이트 항상 잘안됨. 사용중 오류많음. 회사 매물로 나왔다는 소문 있던데, 보험금안주려고 작전짠건지, 돈없어서 다른회사 다하니 구색맞추려는 건지... 반성들 했으면..."
30,2020-10-21,별표 5개 만점에 1개를 받았습니다.,1,"아직도 귀찮고 복잡하게 회원가입에 들어있는 정보를 서류로 또 적어서 내게만들고 (개인정보처리동의서, 주민등록증사본) 대단한 라이나생명이네요 다른보험사 어플 깔아서 보험청구 좀 해보세요."
31,2020-4-14,별표 5개 만점에 1개를 받았습니다.,2,앱도 안되고 홈피도 불통이고 보험사업은 돈만 받는 건지...원. 몇달째 이랬는지도 모르고... 1~2주내 조치 안되면 가입한 모든 계약 주저없이 해지 할 계획임. 오늘 4월14일. 전화상담도 뭐하나 해보려하면 최소 3~4번 이상 통화시도... 약 20분이상 ... 멘트는 홈피또는앱을 이용하라고... 현실은 모두 불통.. 1~2주 두고 봅니다.
32,2020-10-24,별표 5개 만점에 1개를 받았습니다.,2,미성년자 보험금 청구를 앱으로도 부모가 청구할 수 없는게 완전 어이없음.더 탄탄하고 큰 보험사도 가능하던데.
33,2020-3-3,별표 5개 만점에 1개를 받았습니다.,1,"최신 버전인데,보험금 청구에서 사진파일 첨부만 하면 앱이 다시 켜지면서 로그인부터 다시 해야합니다. 이 상황이 며칠째 반복됩니다. 일부러 이러나 싶을정도... 앱을 만들고 관리가 안될거면... 다른 방식을 축소시키지라도 말지.. 너무 답답합니다. 디버깅좀 하세요..스트레스받습니다. 제 돈 내고 보장받는 서비스를 이런식으로 받아야한다는게"
34,2018-11-26,별표 5개 만점에 1개를 받았습니다.,1,"보통 보험청구할때 자기 회사 보험청구서류는 모바일로 읽고나서 체크랑 서명만 하고 별도 서류는 영수증만 간단히 첨부하면 끝인 앱들이 많은데, 이건 청구자가 직접 프린트하고 스캔해서 첨부하라고함. 이럴바에는 통합 보험청구 어플을 쓰지 굳이 이 앱을 따로 깔아야 할만한 메리트가 없음."
35,2019-9-11,별표 5개 만점에 1개를 받았습니다.,8,한마디로 별하나주기도 아까워요 어플깔고 하라는대로 다했는데 화면이 자동으로 꺼졌다켜기를 반복하다가 겨우 인증하고 절차대로 잘 가다가 서류첨부가 안되네요 카메라도 없고 불러오기도 안되고 (참고로 최신폰임)이런 경우도 있나요?고객센터에 문의했더니 어플보내준거 깔아도 안되는건 마찬가지네요 저만 이런가요?
36,2020-5-11,별표 5개 만점에 1개를 받았습니다.,1,6.7.4버전해도 사진첨부시 처음으로 돌아갑니다. 다른분들 평가보면 동일현상 2개월째 그대로 인것같은데 의지가없는건가요? 아니면 개발자가 퇴사한건가요? PC로 하면 공인인증서 모바일은 지원안되서 다시 공인인증서 받아하고.. 너무 불편하네요~ 매출 증대를위한 개발작업도 필요하겠지만 기존고객이 이용함에 있어 불편함은 없게 해주세요. 행복중심케어라는 슬로건 쓰는것같은데 답변기다려보겠습니다.
37,2020-6-24,별표 5개 만점에 2개를 받았습니다.,1,사고보험금 구비서류 확인을 위해 PDF 파일 미리보기를 눌러 보면 화면이 앱 내에서 보이긴 하지만 앱으로 다시 돌아갈 수 없다. 인앱 브하우저인지 pdf 뷰어인지가 전체화면에 표시된건 좋은데 앱화면에 돌아가 다시 다른걸 할 수 있는 방법을 마련해주셔야죠. 그리고 앱으로 못하는걸 전화로 하도록 번호 안내를 바로 볼 수 있게 쉬운 곳에 두면 좋았을 것을 전화번호 찾는데 한참걸리는건 전체 사용자 중심의 사고가 더 필요한게 아닐까요. 앱으로 사고보험금 청구 못하는 안내만 나오고 전화번호 안내라도 연결하는 한걸음더한 섬세함이 필요합니다.
38,2020-5-19,별표 5개 만점에 1개를 받았습니다.,5,보험금 청구 과정을 다 거치고 사진 파일 첨부만 하면 초기 화면으로 되돌아 갑니다. 다시 로그인부터 몇번을 반복했는지...ㅡㅡ 밑에 6.7.4 버전으로 다시 해보라는 답변 있어서 앱을 삭제 했다가 다시 깔고 버전 확인하고도 해 보았습니다만 오류는 그대로 입니다~! 지금 불만이 엄청 늘어나고 있던데 이대로 앱 수정은 신경도 안쓰실건가요?
39,2020-9-15,별표 5개 만점에 1개를 받았습니다.,5,"보험회사중 제일 안좋은것 같네요. 지점도 없고 대표번호로 상담원과 통화하려면 하늘에 별따기처럼 어렵고 모바일 앱 까는것도 끊임없이 로그인만 하라고 하고 깔리지도 않고, 박리다매로 저렴히 보험 판매하는건 좋은데 그만큼 관리를 좀 하셨으면 좋겠네요. 보험금 청구 할때마다 열두번도 다른 보험으로 갈아타고 싶은 맘 뿐이네요."
40,2020-5-20,별표 5개 만점에 1개를 받았습니다.,8,저도 파일첨부시 앱종료로 인해 접수가 안됩니다. 리뷰보면 이런현상이 계속적으로 발생을 하는데 개선에 여지가 없는건가요? 몇일이면 모를까 몇달째 이런 현상을 개선하지 않는다면 모바일서비스는 정말 형편없군요 답변에 최신버전으로 하라는 답변은 하지 마세요 최신버전 맞으니까 빠른 답변 부탁드리고요 만약 답변에 최신버전으로 설치해달라는 답변을 하시면 고객 불만 사항조차 읽지 않는것으로 생각 하겠습니다.
41,2019-7-1,별표 5개 만점에 1개를 받았습니다.,6,공인인증서 비번을 아무리 넣어도 틀렸다고 나옴. 다른 어플에서 공인인증서로 로그인 해보면 다 되는데 라이나 이 어플은 자꾸 비번 틀렸다해서 로그인을 못함. 라이나 보험도 마음에 안드는데 어플까지 이 모양이니 해지하고 갈아타야지 하는 마음만 가득해졌음.
42,2020-6-22,별표 5개 만점에 1개를 받았습니다.,5,진짜 죽여패고 싶음 ㅠ.... 각종 인증과 빈칸 채워넣기를 끝마치고 마침내 서류 업로드까지 하면 초기화면으로 돌아가는 안드로이드 롤리팝때나 경험했던 오류로 사람 인내심의 한계를 테스트하는 어플. 사고보험금 때문에 까는 분들은 그냥 서류로 보내세요^^ 청구 조오오오오오온나 힘듭니당 ㅠ 그럼 저는 27번째 시도를 하러 떠납니다......
43,2020-6-18,별표 5개 만점에 1개를 받았습니다.,1,"개빡치네 개선좀 해라 돈 받으면...나 지금 사고보험금 청구 10번넘게 하는데 10번 다 실패다. 청구 하려고 처음 다운받았는데 받은 어플이 과거 버전일리는 없고, 다 쓰고 사진 첨부 하면 로그아웃되고 장난하나 진짜 야밤에 개빡치게 하네 핸드폰 안그래도 작은데 쳐 보이지도 않는거 눈아파죽겠네 하 ㅡㅡ 진짜 직접 써보고 있는건 맞죠? 아니 5월부터 문제가 됐으면 하루빨리 개선해야지 거기 개발자들은 뭐하고 장애대응센터는 뭐하는건가 싶네요 내가 라이나생명 보험든게 잘못이지 하"
44,2019-11-20,별표 5개 만점에 1개를 받았습니다.,2,"터치엔 엠백신 구동중에 '앱이 중지되었습니다' 멘트뜨면서 강제종료됩니다. 대체 언제까지 앱사용 못하게 하실건지요. 문의를 드렸었고 10월20일 업데이트 되면 괜찮을거라더니 여전히 똑같이 안되네요 멘트는, 라이나생명 앱이 중지되었습니다. 입니다. 언제 오류수정 하실건가요? 아니면 오류에대해 아직도 모르고 있는건가요?"
45,2019-12-29,별표 5개 만점에 1개를 받았습니다.,1,공인인증서 최초1회 등록하라고 해서 계속 시도하는데 계속 이상한 멘트만뜨고 등록이 안되네요~~ 짜증나서 어플 지워버렷네요~~ 인증서도있고 비번도 제대로 눌럿는데 왜 안되는건지 보험 계약내용좀 확인하려고 들어갔는데 고구마 100개먹은 기분으로 삭제
46,2019-12-13,별표 5개 만점에 1개를 받았습니다.,1,로그인도오래걸리구 첨부파일5개만선택되고 파일 올리는 시간이 계속되서 열받아 올리다말고 꺼버렸네요.. 이건 돈주기싫어서 엿맥이는거같잖아요.. 내시간아깝네..별하나도 주기싫은 앱이네요..
47,2018-11-27,별표 5개 만점에 1개를 받았습니다.,8,홈페이지에서는 서류첨부사 안 되고 앱에서는 공인인증서가져오기가 안 되서 청구가 아예 안 되게 해놓고.... 몇만원 안 되는거 욕 하면서 2시간 동안 하다 실패해서 우편으로 청구합니다 아주 끝내주네요
48,2020-2-20,별표 5개 만점에 1개를 받았습니다.,1,파일첨부 버튼 누르면 데이터 사용 경고문구만 한번 뜨고 이후에 아무 반응안뜸. 첨부파일 없으면 접수도 안됨. 그렇다고해서 항목 적어놓은거 저장 되는 것도 아님. 광고 쳐박을 돈으로 어플에 투자 좀 해라 제발.
49,2019-12-5,별표 5개 만점에 1개를 받았습니다.,5,공인인증서 등록이 안되네요 PC에서 내보내기 하고 해당번호를 쳐서 폰에서는 가져왔는데 메세지가 떴는데 공인인증서 로그인 하면 없다고 하네요 3~4번 반복하다가 관뒀어요 은행이나 다른쪽은 잘 등록되서 사용하고 있는데 뭐가 문제인가요? 제가 등록을 잘못한건 아닌것 같은데 이상하네요
50,2020-10-15,별표 5개 만점에 1개를 받았습니다.,1,이 앱은 완전 쓰레기 수준이네~ 허접한 어플보나도 못한~ 로딩을 하루종일하네ᆢ
51,2020-4-13,별표 5개 만점에 1개를 받았습니다.,9,사진 첨부만 하면 어플 재실행 됩니다 뭘 할 수가 없네요 빠른 조치 바랍니다 20.04.13 오류조치 후 업데이트 됐다고 했으면서 여전히 안됩니다 개빡쳐서 못해먹겠음 이번건 처리하고 해지할랍니다 보험금 청구하면서 이렇게 짜증나는경우는 이동네가 처음 첨부가 안되는게 말이 되나 아 진짜 욕나와
52,2019-10-14,별표 5개 만점에 1개를 받았습니다.,4,짜증남ㅡㅡ 공인인증서 최초1회 등록하는 단계에서 자꾸 본인의인증서 확인하라고 오류만 뜨고 등록도 안되고 몇번을 해도 안되고 삭제하고 다시 깔고 해도 안되고...당췟 뭘 어케 확인하라고..내꺼 내가 등록한다는데...에휴 고객센타 전화해서 물어봐도 답답한 소리만 하고 ㅡㅡ
53,2019-1-16,별표 5개 만점에 1개를 받았습니다.,3,공인인증서를 최초 1회만 등록하면 된다하는데..좀전에 등록한건 그새 어디가고 사용다능한 인증서가 없다고..인증서 가져오기화면으로 되나요..좀전엔 보이던 인증서는 안보이고;;
54,2019-5-26,별표 5개 만점에 1개를 받았습니다.,3,공인인증서 만료일 한참남았는데 다시 확인해보라고 뜨질않나 옆동네 DB는 잘만되는데;; 뭐하자는건지... 정신차리고 어플을 제대로 보완해라 욕먹기 싫으면 별점 1개 주는것도 사치다 라이나야
55,2020-5-20,별표 5개 만점에 1개를 받았습니다.,3,보험 앱 중 제일 쓰레기 같은 앱 보험금 청구하려고 진행하다보면 맨 마지막 사진 업로드 단계에서 자꾸 첫 화면으로 돌아감ㅋㅋㅋ 앱 내 ui도 쓰레기고 그냥 껍데기임 백엔드 개발자들 수준이 보인다
56,2019-6-26,별표 5개 만점에 1개를 받았습니다.,1,무슨 어플을 이따위로 만들었는지.. 공인인증서는 대체 몆번을 누르라는거고 치과비용 청구하는데 계좌번호등록하는곳에서 계속 오류만나고 태어나 어플리뷰 첨달아보는데 하도 거지같이 만들어놓은탓에 성질나서 리뷰달으네요
57,2020-9-15,별표 5개 만점에 1개를 받았습니다.,1,별한개도아까울만큼이죠 계약자 수익자 피보험자 모두 조회할수 있어야하는거아닌가요 계약자아니면 조화조차 안되는게 어이가 없고 전화로 상담해도 그걸 개선할 생각이 없다는게 더웃기네요 요즘에 다른곳들은 누구나 어플로 찍어서 청구하지만 라이나는 꿈이네요 7년동안 치아보험비 300넘게 내가면서 20만원을 못받는것도웃겨요 낼 바로 해지하려구요 제가 가입할때는 자세히 알아보고 가입해야겠네요 물론 라이나 제와하고 ㅎㅎ
58,2020-5-30,별표 5개 만점에 1개를 받았습니다.,5,몇번이나 해도 다시 처음으로~~~진짜 짜증난다 라이나보험 드는게 아니였어ㅠㅠ 다른 보험사는 진짜 바로되고 돈도 그 다음날 바로 들어오더만~~다른 사람한테 절대 추천 안해야지
59,2019-6-2,별표 5개 만점에 4개를 받았습니다.,4,이젠 제법 오류가 많이 없어졌는데 종료할때 종료할거냐고 묻는데 '확인'을 못찾겠어서 정상 종료를 못하겠네요;;
60,2019-9-16,별표 5개 만점에 1개를 받았습니다.,1,이 앱 최악이다 공인인증서 가져오기 오류로 황금같은 두시간을 날린뒤에 이앱은 영구히 지워 버렸다 이제 무조건 상담사에게 전화하는게 시간을 그나마 아끼는 것 같다
61,2019-5-3,별표 5개 만점에 1개를 받았습니다.,5,앱은 공인인증서 로그인 하면 중단됨 홈페이지는 휴대폰 인증 하라면서 인증 번호 입력하는곳이 없음. 이거 보험금 지급하기 싫어 이러는거야? 짜증나
62,2020-3-18,별표 5개 만점에 2개를 받았습니다.,3,"노트9. 지문등록 하려해도 앱이 꺼지고, 간편비밀번호 등록하려고 인증번호 입력하고 다 해도 안되고. 앱 쓰면서 이런 적은 처음이네요."
63,2020-3-4,별표 5개 만점에 2개를 받았습니다.,8,엡 업데이트후 사진 첨부가 안되고 자동 로그 아웃이 됩니다. 어플 다시 깔아도 동일 현상 입니다. 확인 부탁드립니다.
64,2019-2-14,별표 5개 만점에 2개를 받았습니다.,2,저도 갑자기 안돼네요 . 인증서 로그인도 안돼고 지문 로그인은 바로 팅겨버리고 저만의 문제가 아닌듯하네요 확인좀 해주세요
65,2020-3-11,별표 5개 만점에 2개를 받았습니다.,2,"왜 킬때부터 계속 안되나요..?? ㅠㅠ 서버로부터 응답을 받을 수 없다는데 와이파이 아니고, 데이터 짱짱하고 연결도 잘되는 상태에요 ㅠㅠ 왜 이래요??"
66,2020-5-29,별표 5개 만점에 1개를 받았습니다.,1,저기요.. 보험금 청구 쭉~~~~다하고 사진첨부만 딱 하면 로그인화면으로^^ 세번째인데 뭐 보상해주기 싫어서 이런식으로 합니까
67,2020-4-24,별표 5개 만점에 1개를 받았습니다.,2,사고보험금신청서써고사진만찍어면앱이꺼져버려요.몆번이나되풀이했는데시간 ㅏㄴ들어가고했던작업다시해야되고또없어지고정말짜증나네요
68,2019-11-23,별표 5개 만점에 1개를 받았습니다.,2,장난하는것도 아니고 사류 선탣하면 로그인화면으로 넘어감. 무한반복 내시간 돌려줘요 별한개도 아깝
69,2020-2-22,별표 5개 만점에 1개를 받았습니다.,3,파일첨부 버튼이 아무반응이 없어요.파일을 첨부해야 보험청구가되는데ㅜㅜ빠른시간내에 오류 수정해주세요.
70,2020-4-3,별표 5개 만점에 1개를 받았습니다.,1,진짜 라이나 짜증납니다. 지로는 정책상 보내 줄 수 없다기에 어플 업데이트하고 가상계좌 발급 눌렀는데 아무 반응 없음요 --^
71,2020-4-10,별표 5개 만점에 1개를 받았습니다.,3,멈춤 계속멈춤 별한개도아까움 요즘누가전화로청구합니까 바로청구되는어플에 이메일 청구도 안되게 막아놨지 라이나어플은 자료첨부하면 홈으로 가지 그냥 어플 없애든지 더 투자해서 고객 편의봐주든지...속터짐
72,2021-2-28,별표 5개 만점에 1개를 받았습니다.,1,통장에서 꼬박꼬박 돈빠져 나가는데 보험금 청구할려고 하는데 일치하는 회원이 없데요 ㅜㅜ 주말이라서 시간내서 애들 치아보험 청구할려고 하는데ㅜㅜ 인증만계속따고 있네요 ㅡㅡ
73,2019-10-20,별표 5개 만점에 5개를 받았습니다.,1,공인인증서 좀 불편했는데 최근 트렌드인 간편비밀번호 인증이 추가되었네요. 전체적으로 사용하기 편리하고 깔끔합니다.
74,2019-1-9,별표 5개 만점에 1개를 받았습니다.,2,"라이나생명 보험사중 제일 쓰레기인임 보험금 지급이 오래 걸리고,앱종료도 안되고,상담사 통화도 어렵고,가입권유전화는 무지무지하게 많이오고... 하여튼 제일쓰러기 보험사"
75,2020-3-31,별표 5개 만점에 1개를 받았습니다.,5,업데이트를 했다는데도 사진첨부시 오류남. 지문등록은 되게 수정되었지만 지문 로그인시 어플 재실행됨
76,2019-10-1,별표 5개 만점에 1개를 받았습니다.,2,이거 왜이래요? 로그인가입 자체가 안되잔아요 아니 뭐가 되야 사용을하죠. 가입할려면 앱실행 중지가 떠요 참 답답합니다
77,2019-6-24,별표 5개 만점에 1개를 받았습니다.,1,그전엔 안그랬는데 오늘 들어가니 메뉴이동할때마다 공인인증 계속 뜨고 일반오류 메세지도 계속 뜨네요
78,2020-4-9,별표 5개 만점에 1개를 받았습니다.,6,엠백신 오류 팝업으로 로그인 조차안댐.안된지 오래됐음. 삭제후 재설치해도 동일증상ㅡㅡㅋ 보험금 청구하지 말라는의미??
79,2020-4-29,별표 5개 만점에 1개를 받았습니다.,4,6.7.4 버전임.. 일주일째 보험금 청구하려 파일첨부하면 재시작됨 같은말만하지말고 제발 해결 좀 해줘요
80,2019-9-15,별표 5개 만점에 1개를 받았습니다.,1,터치보안 프로그램 실행뒤 구동안됨 휴대폰 모든 기능이 먹통됨 제대로 고쳐주세요 엄마가 컴퓨터가 없어서 폰으로만 청구하는데 지금 며칠째 청구못하고있음
81,2019-12-27,별표 5개 만점에 1개를 받았습니다.,3,왜 인증이 안되나요~?공인인증 간편비밀번호 등록하라해서 몇번이고 했는데 계약자 전용이라뜨고 등록되지 않은 공인인증이라 하네요ㅡㅡ
82,2020-6-7,별표 5개 만점에 1개를 받았습니다.,4,참내..무슨 앱이 이래요.. 내정보 변경사항 변경하려는데 자꾸 마지막인증단계에서 왜 처음으로 돌아가요?휴대폰인증다거치고 이멜적고 공인인증서인증하는데 자꾸 휴대폰인증다시하래..짜증나게.몇분을 몇번을 다시하란거죠? 앱손좀 봐요 진짜
83,2020-3-19,별표 5개 만점에 1개를 받았습니다.,4,앱버전 6.6.1인데 계속 서류 첨부할때 에러나고 앱이 중지되서 쓸 수가 없네. 도대체 이런 개판은 누가 만든거요?
84,2018-12-17,별표 5개 만점에 1개를 받았습니다.,8,3번째인데 맨마지막단계에서 공인인증서룰 확인해달라면서 맨처음 과정으로 돌아감 보험청구를 의도적으로 안되게 막아놓은건 아닌지 의심까지 감
85,2019-2-14,별표 5개 만점에 1개를 받았습니다.,7,로그인 되던게 폰에 공인인증서가 있는데도 공인인증서 가져오기하라 하고 뭔 이런게 있는지 앱 새로 다운받아도 안되고 울집엔 pc도 없다 빨리 해결 해라
86,2020-8-20,별표 5개 만점에 1개를 받았습니다.,2,울 아들 치아치료해서 모바일로 접수 할려고 했는데..안됨..ㅜㅜ 다른 보험사 모바일 어플은 잘 만되는데..
87,2019-12-13,별표 5개 만점에 1개를 받았습니다.,1,사고보험 접수하는데 계속 에러나요.사진 모두 업로드했는데 에러나서 처음으로 다시 돌아가고...ㅠㅠ
88,2020-1-16,별표 5개 만점에 1개를 받았습니다.,1,공인인증서등록이 안되네요 다른앱은 이상없는데 라이나앱만 인증서 다시확인하라는 메세지만 나오네요 너무불편함
89,2019-3-26,별표 5개 만점에 1개를 받았습니다.,5,서류첨부하면 자꾸 오류남 개선해주세요 청구못하게하려고하는건지 홈페이지도 안열리고 뭐하는건지ㅡㅡ
90,2019-7-10,별표 5개 만점에 1개를 받았습니다.,2,진짜 병맛이네요~~보험금 청구하다 암걸리겠네 계속 로그인하라고 뜨고 한시간을하다 결국 승질나서 전화한다~~이런걸 하라고 만들다니 쯧쯧 진짜 해지하고 싶다
91,2019-2-15,별표 5개 만점에 1개를 받았습니다.,1,상담사부터 쓰레기던데 어플까지 아주 제대로 완전체 보험금 주기 싫은건지 보내야될 서류는 뒤지게많고 번거롭게 만들어놓았다 라이나 치아보험 가입한게 인생일대의 실수다
92,2020-1-17,별표 5개 만점에 1개를 받았습니다.,1,등록된 간편로그인이 안됨. 공인인증서 등록도 안됨. 지워버렸음.
93,2019-10-21,별표 5개 만점에 2개를 받았습니다.,1,업데이트하고 지문으로 로그인하려는데 계속 오류...ㅡㅡ
94,2019-7-22,별표 5개 만점에 1개를 받았습니다.,2,앱으로 보험청구하려고 파일 첨부하려면 로그아웃 되면서 홈페이지로 넘어가 버리네요
95,2020-4-9,별표 5개 만점에 1개를 받았습니다.,2,보험금 청구하면 팅김. 댓보면 업뎃하라는데 업뎃해도 팅기고 삭제하고 다시깔아고 팅김 풉킥풉킥풉킥 어플좀 제대러 만들어주세요 제발 ㅠ
96,2019-10-16,별표 5개 만점에 1개를 받았습니다.,1,인증서등록 계속안되고 앱꺼지고 다시깔아도안되고 며칠째계속이러네요
97,2019-2-27,별표 5개 만점에 1개를 받았습니다.,1,인증서 등록해도 로그인하려 하면 중단됨. 이 증상에 대해 앱 통해서 문의해도 답장도 안 옴.
98,2020-3-10,별표 5개 만점에 1개를 받았습니다.,1,접속이안되요.....ㅡㅡ삭제후다시설치했는데..현재접속이안되요..ㅡㅡ
99,2020-1-21,별표 5개 만점에 1개를 받았습니다.,1,간편비밀번호 로고인 잠시만 기다려주세요. 15분째 로딩만 되고있어요.
